icao,iata,name,lat,long,country,alt,utcoffset,tzolson
EINC,\N,Newcastle Aerodrome,53.0710983276367,-6.04527997970581,Ireland,1,0,Europe/Dublin
VLSV,VNA,Saravane Airport,15.7094392077,106.410698891,Laos,574,7,Asia/Vientiane
EDAI,\N,Segeletz Airport,52.8266677856445,12.5419435501099,Germany,141,1,Europe/Berlin
LEFM,\N,Fuentemilanos Airport,40.8886108398,-4.23750019073,Spain,3307,1,Europe/Madrid
RJOE,\N,Akeno Airport,34.5332984924316,136.671997070313,Japan,20,9,Asia/Tokyo
UHPK,\N,Ust-Kamchatsk Airport,56.2386016845703,162.688003540039,Russia,200,12,Asia/Anadyr
0WI8,\N,Oconomowoc Airport,43.1389007568359,-88.472297668457,United States,885,-6,America/Chicago
UHPO,\N,Kozyrevsk Airport,56.0900001525879,159.876663208008,Russia,331,12,Asia/Anadyr
UODD,DKS,Dikson Airport,73.5178070068359,80.3796691894531,Russia,47,7,Asia/Krasnoyarsk
YBEE,\N,Beverley Airport,-30.1867008209229,139.557998657227,Australia,116,9.5,Australia/Adelaide
EIBN,BYT,Bantry Aerodrome,51.6685981750488,-9.48416996002197,Ireland,7,0,Europe/Dublin
FAAN,\N,Aliwal North Airport,-30.6800003051758,26.7299995422363,South Africa,4405,2,Africa/Johannesburg
FACO,\N,Alkantpan Copper Airport,-29.906400680542,22.3166999816895,South Africa,3589,2,Africa/Johannesburg
FAAL,ADY,Alldays Airport,-22.6790008545,29.0555000305,South Africa,2600,2,Africa/Johannesburg
FABR,\N,Bredasdorp Airport,-34.665,20.0628,South Africa,30,2,Africa/Johannesburg
KHAO,HAO,Butler Co Regional Airport - Hogan Field,39.3638000488,-84.5220031738,United States,633,-5,America/New_York
HKBU,\N,Bungoma Airport,0.576207995414734,34.5534515380859,Kenya,4726,3,Africa/Nairobi
HKBR,\N,Bura East Airport,-1.10000002384186,39.9500007629395,Kenya,345,3,Africa/Nairobi
HKBA,\N,Busia Airport,0.457085013389587,34.1302795410156,Kenya,3989,3,Africa/Nairobi
HKEM,\N,Embu Airport,-0.57327,37.49726,Kenya,4150,3,Africa/Nairobi
HKGT,\N,Garba Tula Airport,0.533333,38.516667,Kenya,2000,3,Africa/Nairobi
HKGA,GAS,Garissa Airport,-0.463508009910584,39.6483001708984,Kenya,475,3,Africa/Nairobi
HKHO,HOA,Hola Airport,-1.52199995517731,40.0040016174316,Kenya,195,3,Africa/Nairobi
HKHB,\N,Homa Bay Airport,-0.600000023841858,34.4669990539551,Kenya,4280,3,Africa/Nairobi
HKIS,\N,Isiolo Airport,0.338170945644379,37.5916938781738,Kenya,3495,3,Africa/Nairobi
HKKR,KEY,Kericho Airport,-0.3899,35.242093,Kenya,6446,3,Africa/Nairobi
HKKL,ILU,Kilaguni Airport,-2.91060996055603,38.0652008056641,Kenya,2750,3,Africa/Nairobi
FMME,ATJ,Antsirabe Airport,-19.8392214824,47.0637130737,Madagascar,4997,3,Indian/Antananarivo
FMSL,OVA,Bekily Airport,-24.2356947547,45.3045272827,Madagascar,1270,3,Indian/Antananarivo
UUYX,UTS,Ust-Tsylma Airport,65.4372940063,52.2003364563,Russia,262,3,Europe/Moscow
UNBG,RGK,Gorno-Altaysk Airport,51.9667015076,85.8332977295,Russia,965,7,Asia/Krasnoyarsk
KFLD,FLD,Fond du Lac County Airport,43.7711982727,-88.4884033203,United States,808,-6,America/Chicago
KPCZ,\N,Waupaca Municipal Airport,44.33330154,-89.01979828,United States,840,-6,America/Chicago
KSTE,STE,Stevens Point Municipal Airport,44.5452003479,-89.530296325684,United States,1110,-6,America/Chicago
UHMI,\N,Mys Shmidta Airport,68.8683013916016,-179.373001098633,Russia,20,12,Asia/Anadyr
UEMA,MQJ,Moma Airport,66.450861,143.261551,Russia,656,11,Asia/Srednekolymsk
KERY,\N,Luce County Airport,46.3111991882324,-85.4572982788086,United States,869,-5,America/New_York
EDCP,PEF,Peenemünde Airport,54.1577796936,13.7744436264,Germany,7,1,Europe/Berlin
EPGO,\N,Góraszka Airport,52.184440612793,21.2811107635498,Poland,361,1,Europe/Warsaw
WI1A,CJN,Nusawiru Airport,-7.719895,108.488995,Indonesia,16,7,Asia/Jakarta
KGQQ,GQQ,Galion Municipal Airport,40.7533988953,-82.7238006592,United States,1224,-5,America/New_York
SETI,TPN,Tiputini Airport,-0.776111006736755,-75.5263977050781,Ecuador,997,-5,America/Guayaquil
SESM,PTZ,Rio Amazonas Airport,-1.50523996353,-78.0626983643,Ecuador,3465,-5,America/Guayaquil
KCKV,CKV,Clarksville–Montgomery County Regional Airport,36.6218986511,-87.4150009155,United States,550,-6,America/Chicago
KLPC,LPC,Lompoc Airport,34.665599823,-120.468002319,United States,88,-8,America/Los_Angeles
KMQS,CTH,Chester County G O Carlson Airport,39.97900009,-75.8655014,United States,660,-5,America/New_York
OABT,BST,Bost Airport,31.559700012207,64.3649978637695,Afghanistan,2464,4.5,Asia/Kabul
UBBL,LLK,Lankaran International Airport,38.7463989258,48.8180007935,Azerbaijan,30,4,Asia/Baku
UBBQ,GBB,Gabala International Airport,40.826667,47.7125,Azerbaijan,935,4,Asia/Baku
UBBY,ZTU,Zaqatala International Airport,41.562222,46.667221,Azerbaijan,1279,4,Asia/Baku
KLKP,LKP,Lake Placid Airport,44.2644996643,-73.9618988037,United States,1747,-5,America/New_York
UEMH,KDY,Typliy Klyuch Airport,62.7890014648,136.854995728,Russia,925,9,Asia/Yakutsk
UEMM,GYG,Magan Airport,62.103484,129.545288,Russia,577,9,Asia/Yakutsk
ZUQJ,JIQ,Qianjiang Wulingshan Airport,29.5133333333,108.831111111,China,2075,8,Asia/Shanghai
YXCM,\N,Cooma Hospital Helipad,-36.242155,149.130147,Russia,2656,10,Australia/Sydney
KAOH,AOH,Lima Allen County Airport,40.706902,-84.026703,United States,975,-5,America/New_York
ZKSD,DSO,Sondok Airport,39.745201,127.473999,North Korea,12,8.5,Asia/Pyongyang
KSSI,SSI,Malcolm McKinnon Airport,31.15180016,-81.39129639,United States,19,-5,America/New_York
KBVI,BFP,Beaver County Airport,40.7724990845,-80.3914031982,United States,1253,-5,America/New_York
KGGE,GGE,Georgetown County Airport,33.3116989136,-79.3196029663,United States,39,-5,America/New_York
KHDI,HDI,Hardwick Field,35.220100402832,-84.8323974609375,United States,874,-5,America/New_York
KRNT,RNT,Renton Municipal Airport,47.4930992126,-122.216003418,United States,32,-8,America/Los_Angeles
KPOC,POC,Brackett Field,34.091598510742,-117.78199768066,United States,1011,-8,America/Los_Angeles
KCTY,CTY,Cross City Airport,29.6354999542,-83.1047973633,United States,42,-5,America/New_York
KCEU,CEU,Oconee County Regional Airport,34.6719017,-82.8864975,United States,892,-5,America/New_York
KBEC,BEC,Beech Factory Airport,37.6944999695,-97.2149963379,United States,1408,-6,America/Chicago
WIMG,\N,Tabing Airport,-0.874989,100.351997,Indonesia,9,7,Asia/Jakarta
KCZL,\N,Tom B. David Field,34.45539856,-84.93920135,United States,647,-5,America/New_York
KAJR,\N,Habersham County Airport,34.49990082,-83.55670166,United States,1448,-5,America/New_York
KGTU,\N,Georgetown Municipal Airport,30.6788005828857,-97.6793975830078,United States,790,-6,America/Chicago
NY94,\N,Old Rhinebeck Airport,41.9715004,-73.86289978,United States,323,-5,America/New_York
EGSU,QFO,Duxford Aerodrome,52.090801,0.131944,United Kingdom,125,0,Europe/London
KSNY,SNY,Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006,United States,4313,-7,America/Denver
GA46,\N,Newnan Hospital Heliport,33.3809013366699,-84.8010025024414,Mali,960,0,Africa/Bamako
YGKL,GKL,Great Keppel Is Airport,-23.1833000183,150.942001343,Australia,21,10,Australia/Brisbane
YRRB,RPB,Roper Bar Airport,-14.734814,134.525485,Australia,92,9.5,Australia/Darwin
YMRT,\N,Mount Garnet Airport,-17.7000007629395,145.149993896484,Australia,657,10,Australia/Brisbane
YIFL,IFL,Innisfail Airport,-17.5594005584717,146.011993408203,Australia,46,10,Australia/Brisbane
PHJR,JRF,Kalaeloa Airport,21.3074,-158.070009,United States,30,-10,Pacific/Honolulu
OABN,BIN,Bamiyan Airport,34.8170013427734,67.8170013427734,Afghanistan,8367,4.5,Asia/Kabul
ZYBS,NBS,Changbaishan Airport,42.066944,127.602222,China,2874,8,Asia/Shanghai
ZKHM,RGO,Orang Airport,41.428538,129.647555,North Korea,12,8.5,Asia/Pyongyang
YOOM,MOO,Moomba Airport,-28.0993995666504,140.197006225586,Australia,143,9.5,Australia/Adelaide
EPLB,LUZ,Lublin Airport,51.240278,22.713611,Poland,633,1,Europe/Warsaw
K6D9,ECA,Iosco County Airport,44.312801,-83.422302,United States,606,-5,America/New_York
KMDQ,\N,Madison County Executive Airport-Tom Sharp Jr Field,34.8614006,-86.55750275,United States,756,-6,America/Chicago
KJYO,\N,Leesburg Executive Airport,39.077999,-77.557503,United States,389,-5,America/New_York
KANE,\N,Anoka County-Blaine (Janes Field) Airport,45.145,-93.211401,United States,912,-6,America/Chicago
SCIR,\N,Robinson Crusoe Airport,-33.6650009155,-78.9297027588,Chile,433,-4,America/Santiago
VRMV,VAM,Villa Airport,3.47055555556,72.8358333333,Maldives,6,5,Indian/Maldives
ZGLG,LLF,Lingling Airport,26.338661,111.610043,China,340,8,Asia/Shanghai
LDLO,LSZ,Lošinj Island Airport,44.5657997131,14.3930997849,Croatia,151,1,Europe/Zagreb
YOLW,ONS,Onslow Airport,-21.668300628662,115.1129989624,Australia,7,8,Australia/Perth
YTDR,TDR,Theodore Airport,-24.9932994842529,150.093002319336,Australia,171,10,Australia/Brisbane
KSDC,\N,Williamson Sodus Airport,43.234699,-77.121,United States,424,-5,America/New_York
EGTF,\N,Fairoaks Airport,51.3480987549,-0.558888971806,United Kingdom,80,0,Europe/London
KBDU,WBU,Boulder Municipal Airport,40.0393981934,-105.225997925,United States,5288,-7,America/Denver
EDAN,\N,Neustadt-Glewe Airport,53.3597221374512,11.6152782440186,Germany,115,1,Europe/Berlin
EBTN,\N,Goetsenhoven Air Base,50.7817001342773,4.95777988433838,Belgium,246,1,Europe/Brussels
EDUW,\N,Tutow Airport,53.9219436645508,13.2188892364502,Germany,26,1,Europe/Berlin
EDTG,\N,Bremgarten Airport,47.9027786255,7.6177778244,Germany,696,1,Europe/Berlin
EDRB,BBJ,Bitburg Airport,49.945278,6.565,Germany,1220,1,Europe/Berlin
KPAO,PAO,Palo Alto Airport of Santa Clara County,37.461101532,-122.114997864,United States,4,-8,America/Los_Angeles
UEMT,USR,Ust-Nera Airport,64.550003051758,143.11500549316,Russia,1805,10,Asia/Vladivostok
LKVM,\N,Letiště Vysoké Mýto,49.926899,16.185801,Czech Republic,991,1,Europe/Prague
EBSP,\N,Spa (la Sauvenière) Airfield,50.482498,5.9103,Belgium,1581,1,Europe/Brussels
KFFZ,MSC,Falcon Field,33.4608001709,-111.727996826,United States,1394,-7,America/Phoenix
KP08,\N,Coolidge Municipal Airport,32.9359016418457,-111.427001953125,United States,1574,-7,America/Phoenix
KP52,\N,Cottonwood Airport,34.7299995422,-112.035003662,United States,3550,-7,America/Phoenix
EBNM,\N,Namur-Suarlée Airfield,50.487999,4.76892,Belgium,594,1,Europe/Brussels
EBZH,\N,Kiewit Airfield Hasselt,50.970001,5.37507,Belgium,141,1,Europe/Brussels
KA39,\N,Ak-Chin Regional Airport,32.990806,-111.918528,United States,1300,-7,America/Phoenix
KE25,\N,Wickenburg Municipal Airport,33.96889877,-112.7990036,United States,2377,-7,America/Phoenix
ZSYA,YTY,Yangzhou Taizhou Airport,32.5634,119.7198,China,7,8,Asia/Shanghai
KPTK,PTK,Oakland County International Airport,42.665500640869,-83.420097351074,United States,980,-5,America/New_York
GUKU,KSI,Kissidougou Airport,9.1605596542358,-10.124400138855,Guinea,1808,0,Africa/Conakry
KEEN,EEN,Dillant Hopkins Airport,42.8983993530273,-72.2707977294922,United States,488,-5,America/New_York
ZLTS,THQ,Tianshui Maijishan Airport,34.5593986511,105.86000061,China,3590,8,Asia/Shanghai
MUKW,VRO,Kawama Airport,23.1240005493,-81.3015975952,Cuba,16,-5,America/Havana
VRMO,GKK,Kooddoo Airport,0.7324,73.4336,Maldives,29,5,Indian/Maldives
07MT,\N,Glasgow Industrial Airport,48.4211006164551,-106.52799987793,United States,2762,-7,America/Denver
EGTO,RCS,Rochester Airport,51.3518981933594,0.50333297252655,United Kingdom,436,0,Europe/London
SANR,RHD,Termas de Río Hondo international Airport,-27.4966,-64.93595,Argentina,935,-3,America/Cordoba
FYKT,KMP,Keetmanshoop Airport,-26.5398006439209,18.111400604248,Namibia,3506,1,Africa/Windhoek
ZUKD,KGT,Kangding Airport,30.1575,101.734722,China,14042,8,Asia/Shanghai
ULWU,VUS,Velikiy Ustyug Airport,60.7882995605469,46.2599983215332,Russia,331,3,Europe/Moscow
KIOW,IOW,Iowa City Municipal Airport,41.6391983032,-91.5465011597,United States,668,-6,America/Chicago
ZWTP,TLQ,Turpan Jiaohe Airport,43.0308,89.0987,China,934,8,Asia/Shanghai
SNCL,\N,Lorenzo Airport,-13.3894443511963,-38.9099998474121,Brazil,3,-3,America/Fortaleza
KMWM,\N,Windom Municipal Airport,43.9133987426758,-95.1093978881836,United States,1410,-6,America/Chicago
OG39,\N,Longview Ranch Airport,44.6617012023926,-119.652000427246,United States,2080,-8,America/Los_Angeles
EGAR,\N,Rothera Research Station,-67.5675,-68.1274027778,United Kingdom,9,12,Antarctica/South_Pole
ULPW,\N,Sortavala Airport,61.7360992431641,30.6735992431641,Russia,0,3,Europe/Moscow
KANP,ANP,Lee Airport,38.942902,-76.568398,United States,34,-5,America/New_York
FQCB,FXO,Cuamba Airport,-14.815,36.529999,Mozambique,1919,2,Africa/Maputo
UIKB,ODO,Bodaybo Airport,57.8661003113,114.242996216,Russia,919,8,Asia/Irkutsk
UKKV,ZTR,Zhytomyr Airport,50.270556,28.738611,Ukraine,0,2,Europe/Kiev
EYVP,\N,Paluknys Airport,54.4848480224609,24.9873733520508,Lithuania,400,2,Europe/Vilnius
VCRI,HRI,Mattala Rajapaksa International Airport,6.284467,81.124128,Sri Lanka,157,5.5,Asia/Colombo
KPEQ,PEQ,Pecos Municipal Airport,31.382400512695,-103.51100158691,United States,2613,-6,America/Chicago
KHBG,HBG,Hattiesburg Bobby L Chain Municipal Airport,31.26479912,-89.25279999,United States,151,-6,America/Chicago
SDBK,QCJ,Botucatu - Tancredo de Almeida Neves Airport,-22.939501,-48.467999,Brazil,3012,-3,America/Sao_Paulo
SBAN,\N,Base Aérea Airport,-16.2292,-48.964298,Brazil,3731,-3,America/Sao_Paulo
SDSC,QSC,Mário Pereira Lopes–São Carlos Airport,-21.875401,-47.903703,Brazil,2649,-3,America/Sao_Paulo
KYKN,YKN,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,United States,1306,-6,America/Chicago
OMBY,XSB,Sir Bani Yas Airport,24.283611,52.580278,United Arab Emirates,25,4,Asia/Dubai
CZBM,ZBM,Bromont (Roland Desourdy) Airport,45.2907981873,-72.7414016724,Canada,375,-5,America/Toronto
EGSM,\N,Beccles Airport,52.4352989197,1.61833000183,United Kingdom,80,0,Europe/London
VDKT,KTI,Kratie Airport,12.4879999160767,106.055000305176,Cambodia,0,7,Asia/Phnom_Penh
SCCL,\N,Caldera Airport,-27.0781002044678,-70.7953033447266,Chile,180,-4,America/Santiago
SCPE,\N,San Pedro de Atacama Airport,-22.9216995239258,-68.1584014892578,Chile,7960,-4,America/Santiago
SLCC,\N,Copacabana Airport,-16.1910991668701,-69.0955963134766,Bolivia,12591,-4,America/La_Paz
ZLGY,GYU,Guyuan Liupanshan Airport,36.0788888889,106.216944444,China,5696,8,Asia/Shanghai
EGDA,\N,RAF Brawdy,51.88375,-5.119972,United Kingdom,0,0,Europe/London
ZYCH,CNI,Changhai Airport,39.2666666667,122.666944444,China,80,8,Asia/Shanghai
EGKR,KRH,Redhill Aerodrome,51.2136001587,-0.138611003757,United Kingdom,222,0,Europe/London
ZYJD,JGD,Jiagedaqi Airport,50.371389,124.1175,China,1205,8,Asia/Shanghai
YCCA,CCL,Chinchilla Airport,-26.7749996185303,150.617004394531,Australia,1028,10,Australia/Brisbane
KHWD,HWD,Hayward Executive Airport,37.659198761,-122.122001648,United States,52,-8,America/Los_Angeles
NZMK,MZP,Motueka Airport,-41.1232986450195,172.988998413086,New Zealand,39,12,Pacific/Auckland
YSHR,JHQ,Shute Harbour Airport,-20.277221,148.755556,Australia,12,10,Australia/Brisbane
EGTN,\N,Enstone Aerodrome,51.9281666667,-1.4285,United Kingdom,550,0,Europe/London
KARB,ARB,Ann Arbor Municipal Airport,42.2229995728,-83.7455978394,United States,839,-5,America/New_York
YSHT,SHT,Shepparton Airport,-36.4289016723633,145.393005371094,Australia,374,10,Australia/Hobart
YTEM,TEM,Temora Airport,-34.4213981628418,147.511993408203,Australia,921,10,Australia/Sydney
YGAY,GAH,Gayndah Airport,-25.6144008636475,151.619003295898,Australia,369,10,Australia/Brisbane
YWCA,WIO,Wilcannia Airport,-31.5263996124268,143.375,Australia,250,10,Australia/Sydney
YIVO,\N,Ivanhoe Airport,-32.88330078125,144.309997558594,Australia,330,10,Australia/Sydney
YMED,\N,Menindee Airport,-32.36669921875,142.404998779297,Australia,0,10,Australia/Sydney
YPCE,\N,Pooncarie Airport,-33.36669921875,142.587997436523,Australia,50,10,Australia/Sydney
YTLP,\N,Tilpa Airport,-30.9333000183105,144.417007446289,Australia,0,10,Australia/Sydney
LSGR,\N,Reichenbach Air Base,46.6136016845703,7.67778015136719,Switzerland,2385,1,Europe/Zurich
ZUBJ,BFJ,Bijie Feixiong Airport,27.267066,105.472097,China,4751,8,Asia/Shanghai
UERL,ULK,Lensk Airport,60.7206001282,114.825996399,Russia,801,9,Asia/Yakutsk
UHWK,KVR,Kavalerovo Airport,44.2726,135.029,Russia,730,10,Asia/Vladivostok
LTCT,IGD,Iğdır Airport,39.9766273499,43.8766479492,Turkey,3101,3,Europe/Istanbul
LTCS,GNY,Şanlıurfa GAP Airport,37.445663,38.895592,Turkey,2708,3,Europe/Istanbul
LTBZ,KZR,Zafer Airport,39.113079,30.128111,Turkey,3327,3,Europe/Istanbul
ULOL,VLU,Velikiye Luki Airport,56.3810997009277,30.6081008911133,Russia,328,3,Europe/Moscow
VOYK,\N,Yelahanka Air Force Station,13.1354999542236,77.6060028076172,India,3045,5.5,Asia/Calcutta
UNNE,\N,Yeltsovka Airport,55.092399597168,83.0045013427734,Russia,617,7,Asia/Krasnoyarsk
UNKI,\N,Kodinsk Airport,58.4794006347656,99.0939025878906,Russia,0,7,Asia/Krasnoyarsk
YPEC,BEO,Lake Macquarie Airport,-33.0667,151.647995,Australia,2,10,Australia/Sydney
K4A7,\N,Henry County Airport,33.389099,-84.332397,United States,874,-5,America/New_York
YBPI,BMP,Brampton Island Airport,-20.8033008575439,149.270004272461,Australia,11,10,Australia/Brisbane
KNGZ,NGZ,Alameda Naval Air Station,37.7888984680176,-122.319999694824,United States,10,-8,America/Los_Angeles
EKEL,\N,Endelave Flyveplads,55.7565,10.2485,Denmark,15,1,Europe/Copenhagen
LOIJ,\N,St. Johann In Tirol Airport,47.5201,12.4497,Austria,2198,1,Europe/Vienna
EDPW,\N,Thalmässing-Waizenhofen Airport,49.0641670227051,11.2091665267944,Germany,1893,1,Europe/Berlin
CYCN,YCN,Cochrane Airport,49.105598449707,-81.0136032104492,Canada,861,-5,America/Toronto
SBBP,BJP,Estadual Arthur Siqueira Airport,-22.979162,-46.537508,Brazil,2887,-3,America/Sao_Paulo
YBLN,BQB,Busselton Regional Airport,-33.6884231567,115.401596069,Australia,55,8,Australia/Perth
UESK,SEK,Srednekolymsk Airport,67.4805,153.7364,Russia,60,11,Asia/Srednekolymsk
SLCR,\N,Comarapa Airport,-17.9136009216309,-64.5177993774414,United States,6186,-4,America/La_Paz
YIVL,IVR,Inverell Airport,-29.888299942,151.143997192,Australia,2667,10,Australia/Sydney
YGLI,GLI,Glen Innes Airport,-29.6749992370605,151.688995361328,Australia,3433,10,Australia/Sydney
EDQF,\N,Ansbach-Petersdorf Airport,49.361111,10.669444,Germany,1371,1,Europe/Berlin
KIMM,IMM,Immokalee Regional Airport,26.43320084,-81.40100098,United States,37,-5,America/New_York
WA44,TQQ,Maranggo Airport,-5.7645702362061,123.91699981689,Indonesia,169,8,Asia/Makassar
66CA,\N,Rancho San Simeon Airport,35.6077003479004,-121.110000610352,United States,320,-8,America/Los_Angeles
ZSYC,YIC,Yichun Mingyueshan Airport,27.8025,114.3062,China,430,8,Asia/Shanghai
KPTB,PTB,Dinwiddie County Airport,37.183799743652,-77.507400512695,United States,193,-5,America/New_York
FZOK,\N,Kasongo Airport,-4.53299999237061,26.617000579834,Congo (Kinshasa),1785,2,Africa/Lubumbashi
NZPG,\N,McMurdo Station Pegasus Field,-77.9634017944336,166.524993896484,Antarctica,18,12,Antarctica/South_Pole
LKKT,\N,Klatovy Airport,49.4183006286621,13.3219003677368,Czech Republic,1299,1,Europe/Prague
KSBM,SBM,Sheboygan County Memorial Airport,43.76959991,-87.85140228,United States,755,-6,America/Chicago
YFDF,KFE,Fortescue - Dave Forrest Aerodrome,-22.290754,119.437143,Australia,1555,8,Australia/Perth
VNKL,\N,Kangel Danda Airport,27.4106333137,86.6465950012,Nepal,0,5.75,Asia/Katmandu
VNBR,BJU,Bajura Airport,29.5020008087158,81.6689987182617,Nepal,4300,5.75,Asia/Katmandu
